,permno,ticker,date,ret,prc,vol,shrout,adj_prc,adj_ret
3184,10107,MSFT,2016-08-26,-0.002407,58.03,20971202.0,7792515.0,58.03,-0.002407
3185,10107,MSFT,2016-08-29,0.001206,58.1,16417207.0,7792515.0,58.1,0.001206
3186,10107,MSFT,2016-08-30,-0.003614,57.89,16930185.0,7792515.0,57.89,-0.003614
3187,10107,MSFT,2016-08-31,-0.007428,57.46,20860312.0,7792515.0,57.46,-0.007428
3188,10107,MSFT,2016-09-01,0.002262,57.59,26075363.0,7792515.0,57.59,0.002262
3189,10107,MSFT,2016-09-02,0.001389,57.67,18900489.0,7792515.0,57.67,0.001389
3190,10107,MSFT,2016-09-06,-0.00104,57.61,16278416.0,7792515.0,57.61,-0.00104
3191,10107,MSFT,2016-09-07,0.000868,57.66,17493366.0,7792515.0,57.66,0.000868
3192,10107,MSFT,2016-09-08,-0.003989,57.43,20853295.0,7792515.0,57.43,-0.003989
3193,10107,MSFT,2016-09-09,-0.021243,56.21,35113934.0,7792515.0,56.21,-0.021243
3194,10107,MSFT,2016-09-12,0.014944,57.05,29303806.0,7792515.0,57.05,0.014944
3195,10107,MSFT,2016-09-13,-0.009115,56.53,30130213.0,7792515.0,56.53,-0.009115
3196,10107,MSFT,2016-09-14,-0.004776,56.26,24274273.0,7792515.0,56.26,-0.004776
3197,10107,MSFT,2016-09-15,0.01653,57.19,27062614.0,7792515.0,57.19,0.01653
3198,10107,MSFT,2016-09-16,0.001049,57.25,44606965.0,7792515.0,57.25,0.001049
3199,10107,MSFT,2016-09-19,-0.00559,56.93,20961382.0,7792515.0,56.93,-0.00559
3200,10107,MSFT,2016-09-20,-0.002108,56.81,17383982.0,7792515.0,56.81,-0.002108
3201,10107,MSFT,2016-09-21,0.016722,57.76,33707272.0,7792515.0,57.76,0.016722
3202,10107,MSFT,2016-09-22,0.001039,57.82,19822303.0,7792515.0,57.82,0.001039
3203,10107,MSFT,2016-09-23,-0.006745,57.43,19955336.0,7792515.0,57.43,-0.006745
3204,10107,MSFT,2016-09-26,-0.009229,56.9,21697710.0,7792515.0,56.9,-0.009229
3205,10107,MSFT,2016-09-27,0.018453,57.95,28065071.0,7792515.0,57.95,0.018453
3206,10107,MSFT,2016-09-28,0.00138,58.03,20537415.0,7792515.0,58.03,0.00138
3207,10107,MSFT,2016-09-29,-0.010856,57.4,25463536.0,7792515.0,57.4,-0.010856
3208,10107,MSFT,2016-09-30,0.003484,57.6,29910788.0,7779737.0,57.6,0.003484
3209,10107,MSFT,2016-10-03,-0.003125,57.42,19189515.0,7779737.0,57.42,-0.003125
3210,10107,MSFT,2016-10-04,-0.003135,57.24,20086050.0,7779737.0,57.24,-0.003135
3211,10107,MSFT,2016-10-05,0.006988,57.64,16726411.0,7779737.0,57.64,0.006988
3212,10107,MSFT,2016-10-06,0.001735,57.74,16212611.0,7779737.0,57.74,0.001735
3213,10107,MSFT,2016-10-07,0.001039,57.8,20089020.0,7779737.0,57.8,0.001039
3214,10107,MSFT,2016-10-10,0.004152,58.04,18196509.0,7779737.0,58.04,0.004152
3215,10107,MSFT,2016-10-11,-0.014645,57.19,26497418.0,7779737.0,57.19,-0.014645
3216,10107,MSFT,2016-10-12,-0.001399,57.11,22177508.0,7779737.0,57.11,-0.001399
3217,10107,MSFT,2016-10-13,-0.003327,56.92,25313748.0,7779737.0,56.92,-0.003327
3218,10107,MSFT,2016-10-14,0.008784,57.42,27402451.0,7775351.0,57.42,0.008784
3219,10107,MSFT,2016-10-17,-0.003483,57.22,23830018.0,7775351.0,57.22,-0.003483
3220,10107,MSFT,2016-10-18,0.00769,57.66,19149512.0,7775351.0,57.66,0.00769
3221,10107,MSFT,2016-10-19,-0.002255,57.53,22878397.0,7775351.0,57.53,-0.002255
3222,10107,MSFT,2016-10-20,-0.004867,57.25,49455612.0,7775351.0,57.25,-0.004867
3223,10107,MSFT,2016-10-21,0.042096,59.66,80032206.0,7775351.0,59.66,0.042096
3224,10107,MSFT,2016-10-24,0.022461,61.0,54081978.0,7775351.0,61.0,0.022461
3225,10107,MSFT,2016-10-25,-0.000164,60.99,35137281.0,7775351.0,60.99,-0.000164
3226,10107,MSFT,2016-10-26,-0.005903,60.63,29911542.0,7775351.0,60.63,-0.005903
3227,10107,MSFT,2016-10-27,-0.008742,60.1,28479856.0,7775351.0,60.1,-0.008742
3228,10107,MSFT,2016-10-28,-0.003827,59.87,33573684.0,7775351.0,59.87,-0.003827
3229,10107,MSFT,2016-10-31,0.000835,59.92,26434697.0,7775351.0,59.92,0.000835
3230,10107,MSFT,2016-11-01,-0.002003,59.8,24655986.0,7775351.0,59.8,-0.002003
3231,10107,MSFT,2016-11-02,-0.006187,59.43,22147005.0,7775351.0,59.43,-0.006187
3232,10107,MSFT,2016-11-03,-0.003702,59.21,21600428.0,7775351.0,59.21,-0.003702
3233,10107,MSFT,2016-11-04,-0.008445,58.71,28697016.0,7775351.0,58.71,-0.008445
3234,10107,MSFT,2016-11-07,0.029126,60.42,31664798.0,7775351.0,60.42,0.029126
3235,10107,MSFT,2016-11-08,0.000828,60.47,22935355.0,7775351.0,60.47,0.000828
3236,10107,MSFT,2016-11-09,-0.004961,60.17,49632479.0,7775351.0,60.17,-0.004961
3237,10107,MSFT,2016-11-10,-0.024431,58.7,57822394.0,7775351.0,58.7,-0.024431
3238,10107,MSFT,2016-11-11,0.005451,59.02,38776851.0,7775351.0,59.02,0.005451
3239,10107,MSFT,2016-11-14,-0.015249,58.12,41328422.0,7775351.0,58.12,-0.015249
3240,10107,MSFT,2016-11-15,0.019615,58.87,35935026.0,7775351.0,58.87,0.019615
3241,10107,MSFT,2016-11-16,0.01325,59.65,27332875.0,7775351.0,59.65,0.01325
3242,10107,MSFT,2016-11-17,0.016597,60.64,32132728.0,7775351.0,60.64,0.016597
3243,10107,MSFT,2016-11-18,-0.004782,60.35,27686311.0,7775351.0,60.35,-0.004782
3244,10107,MSFT,2016-11-21,0.008451,60.86,19652595.0,7775351.0,60.86,0.008451
3245,10107,MSFT,2016-11-22,0.004272,61.12,23206700.0,7775351.0,61.12,0.004272
3246,10107,MSFT,2016-11-23,-0.01178,60.4,21848913.0,7775351.0,60.4,-0.01178
3247,10107,MSFT,2016-11-25,0.002152,60.53,8409719.0,7775351.0,60.53,0.002152
3248,10107,MSFT,2016-11-28,0.001322,60.61,20732619.0,7775351.0,60.61,0.001322
3249,10107,MSFT,2016-11-29,0.007919,61.09,22366721.0,7775351.0,61.09,0.007919
3250,10107,MSFT,2016-11-30,-0.013587,60.26,34655435.0,7775351.0,60.26,-0.013587
3251,10107,MSFT,2016-12-01,-0.01759,59.2,34542175.0,7775351.0,59.2,-0.01759
3252,10107,MSFT,2016-12-02,0.000845,59.25,25515665.0,7775351.0,59.25,0.000845
3253,10107,MSFT,2016-12-05,0.016371,60.22,23552758.0,7775351.0,60.22,0.016371
3254,10107,MSFT,2016-12-06,-0.004484,59.95,19907035.0,7775351.0,59.95,-0.004484
3255,10107,MSFT,2016-12-07,0.023686,61.37,30809269.0,7775351.0,61.37,0.023686
3256,10107,MSFT,2016-12-08,-0.005866,61.01,21226753.0,7775351.0,61.01,-0.005866
3257,10107,MSFT,2016-12-09,0.015735,61.97,27349356.0,7775351.0,61.97,0.015735
3258,10107,MSFT,2016-12-12,0.003227,62.17,20198183.0,7775351.0,62.17,0.003227
3259,10107,MSFT,2016-12-13,0.013029,62.98,35721068.0,7775351.0,62.98,0.013029
3260,10107,MSFT,2016-12-14,-0.004763,62.68,30352674.0,7775351.0,62.68,-0.004763
3261,10107,MSFT,2016-12-15,-0.001595,62.58,27671197.0,7775351.0,62.58,-0.001595
3262,10107,MSFT,2016-12-16,-0.004474,62.3,42453083.0,7775351.0,62.3,-0.004474
3263,10107,MSFT,2016-12-19,0.021188,63.62,34338219.0,7775351.0,63.62,0.021188
3264,10107,MSFT,2016-12-20,-0.001257,63.54,26028410.0,7775351.0,63.54,-0.001257
3265,10107,MSFT,2016-12-21,0.0,63.54,17096325.0,7775351.0,63.54,0.0
3266,10107,MSFT,2016-12-22,0.000157,63.55,22176642.0,7775351.0,63.55,0.000157
3267,10107,MSFT,2016-12-23,-0.004878,63.24,12403819.0,7775351.0,63.24,-0.004878
3268,10107,MSFT,2016-12-27,0.000632,63.28,11763173.0,7775351.0,63.28,0.000632
3269,10107,MSFT,2016-12-28,-0.004583,62.99,14653448.0,7775351.0,62.99,-0.004583
3270,10107,MSFT,2016-12-29,-0.001429,62.9,10250582.0,7775351.0,62.9,-0.001429
3271,10107,MSFT,2016-12-30,-0.012083,62.14,25579908.0,7730000.0,62.14,-0.012083
3272,10107,MSFT,2017-01-03,0.007081,62.58,20694196.0,7730000.0,62.58,0.007081
3273,10107,MSFT,2017-01-04,-0.004474,62.3,21339969.0,7730000.0,62.3,-0.004474
3274,10107,MSFT,2017-01-05,0.0,62.3,24876968.0,7730000.0,62.3,0.0
3275,10107,MSFT,2017-01-06,0.008668,62.84,19922919.0,7730000.0,62.84,0.008668
3276,10107,MSFT,2017-01-09,-0.003183,62.64,20382730.0,7730000.0,62.64,-0.003183
3277,10107,MSFT,2017-01-10,-0.000319,62.62,18593004.0,7730000.0,62.62,-0.000319
3278,10107,MSFT,2017-01-11,0.009103,63.19,21517335.0,7730000.0,63.19,0.009103
3279,10107,MSFT,2017-01-12,-0.009179,62.61,20968223.0,7730000.0,62.61,-0.009179
3280,10107,MSFT,2017-01-13,0.001437,62.7,19422310.0,7730000.0,62.7,0.001437
3281,10107,MSFT,2017-01-17,-0.002711,62.53,20663983.0,7730000.0,62.53,-0.002711
3282,10107,MSFT,2017-01-18,-0.00048,62.5,19670102.0,7730000.0,62.5,-0.00048
3283,10107,MSFT,2017-01-19,-0.0032,62.3,18451655.0,7730000.0,62.3,-0.0032
3284,10107,MSFT,2017-01-20,0.007063,62.74,30333462.0,7727530.0,62.74,0.007063
3285,10107,MSFT,2017-01-23,0.003506,62.96,23097581.0,7727530.0,62.96,0.003506
3286,10107,MSFT,2017-01-24,0.008895,63.52,24672940.0,7727530.0,63.52,0.008895
3287,10107,MSFT,2017-01-25,0.002519,63.68,24654933.0,7727530.0,63.68,0.002519
3288,10107,MSFT,2017-01-26,0.009265,64.27,43514645.0,7727530.0,64.27,0.009265
3289,10107,MSFT,2017-01-27,0.023495,65.78,44796522.0,7727530.0,65.78,0.023495
3290,10107,MSFT,2017-01-30,-0.009881,65.13,31651790.0,7727530.0,65.13,-0.009881
3291,10107,MSFT,2017-01-31,-0.00737,64.65,25270549.0,7727530.0,64.65,-0.00737
3292,10107,MSFT,2017-02-01,-0.016551,63.58,39671638.0,7727530.0,63.58,-0.016551
3293,10107,MSFT,2017-02-02,-0.006449,63.17,45827499.0,7727530.0,63.17,-0.006449
3294,10107,MSFT,2017-02-03,0.008073,63.68,30301759.0,7727530.0,63.68,0.008073
3295,10107,MSFT,2017-02-06,-0.000628,63.64,19796360.0,7727530.0,63.64,-0.000628
3296,10107,MSFT,2017-02-07,-0.0033,63.43,20277226.0,7727530.0,63.43,-0.0033
3297,10107,MSFT,2017-02-08,-0.001419,63.34,18294416.0,7727530.0,63.34,-0.001419
3298,10107,MSFT,2017-02-09,0.011367,64.06,22644443.0,7727530.0,64.06,0.011367
3299,10107,MSFT,2017-02-10,-0.000937,64.0,18170729.0,7727530.0,64.0,-0.000937
3300,10107,MSFT,2017-02-13,0.01125,64.72,22920126.0,7727530.0,64.72,0.01125
3301,10107,MSFT,2017-02-14,0.003708,64.57,23108426.0,7727530.0,64.57,0.003708
3302,10107,MSFT,2017-02-15,-0.000619,64.53,17005557.0,7727530.0,64.53,-0.000619
3303,10107,MSFT,2017-02-16,-0.000155,64.52,20546506.0,7727530.0,64.52,-0.000155
3304,10107,MSFT,2017-02-17,0.00155,64.62,21248818.0,7727530.0,64.62,0.00155
3305,10107,MSFT,2017-02-21,-0.002012,64.49,20658019.0,7727530.0,64.49,-0.002012
3306,10107,MSFT,2017-02-22,-0.002016,64.36,19292651.0,7727530.0,64.36,-0.002016
3307,10107,MSFT,2017-02-23,0.00404,64.62,20273158.0,7727530.0,64.62,0.00404
3308,10107,MSFT,2017-02-24,0.0,64.62,21796800.0,7727530.0,64.62,0.0
3309,10107,MSFT,2017-02-27,-0.006035,64.23,15871807.0,7727530.0,64.23,-0.006035
3310,10107,MSFT,2017-02-28,-0.003892,63.98,23239825.0,7727530.0,63.98,-0.003892
3311,10107,MSFT,2017-03-01,0.015005,64.94,26937459.0,7727530.0,64.94,0.015005
3312,10107,MSFT,2017-03-02,-0.014321,64.01,24540129.0,7727530.0,64.01,-0.014321
3313,10107,MSFT,2017-03-03,0.003749,64.25,18139405.0,7727530.0,64.25,0.003749
3314,10107,MSFT,2017-03-06,0.000311,64.27,18750255.0,7727530.0,64.27,0.000311
3315,10107,MSFT,2017-03-07,0.002023,64.4,18521387.0,7727530.0,64.4,0.002023
3316,10107,MSFT,2017-03-08,0.009161,64.99,21510907.0,7727530.0,64.99,0.009161
3317,10107,MSFT,2017-03-09,-0.004001,64.73,19846832.0,7727530.0,64.73,-0.004001
3318,10107,MSFT,2017-03-10,0.00309,64.93,19538245.0,7727530.0,64.93,0.00309
3319,10107,MSFT,2017-03-13,-0.003388,64.71,20100035.0,7727530.0,64.71,-0.003388
3320,10107,MSFT,2017-03-14,-0.004636,64.41,14280202.0,7727530.0,64.41,-0.004636
3321,10107,MSFT,2017-03-15,0.005279,64.75,24835341.0,7727530.0,64.75,0.005279
3322,10107,MSFT,2017-03-16,-0.001699,64.64,20701296.0,7727530.0,64.64,-0.001699
3323,10107,MSFT,2017-03-17,0.003558,64.87,49219686.0,7727530.0,64.87,0.003558
3324,10107,MSFT,2017-03-20,0.000925,64.93,14598083.0,7727530.0,64.93,0.000925
3325,10107,MSFT,2017-03-21,-0.011089,64.21,26640480.0,7727530.0,64.21,-0.011089
3326,10107,MSFT,2017-03-22,0.012771,65.03,20680021.0,7727530.0,65.03,0.012771
3327,10107,MSFT,2017-03-23,-0.00246,64.87,19269221.0,7727530.0,64.87,-0.00246
3328,10107,MSFT,2017-03-24,0.001696,64.98,22641105.0,7727530.0,64.98,0.001696
3329,10107,MSFT,2017-03-27,0.001847,65.1,18614837.0,7727530.0,65.1,0.001847
3330,10107,MSFT,2017-03-28,0.002919,65.29,20091108.0,7727530.0,65.29,0.002919
3331,10107,MSFT,2017-03-29,0.002757,65.47,13618424.0,7727530.0,65.47,0.002757
3332,10107,MSFT,2017-03-30,0.003666,65.71,15122823.0,7727530.0,65.71,0.003666
3333,10107,MSFT,2017-03-31,0.002283,65.86,21040983.0,7723000.0,65.86,0.002283
3334,10107,MSFT,2017-04-03,-0.004707,65.55,20400871.0,7723000.0,65.55,-0.004707
3335,10107,MSFT,2017-04-04,0.002746,65.73,12997449.0,7723000.0,65.73,0.002746
3336,10107,MSFT,2017-04-05,-0.002586,65.56,21448594.0,7723000.0,65.56,-0.002586
3337,10107,MSFT,2017-04-06,0.002593,65.73,18103453.0,7723000.0,65.73,0.002593
3338,10107,MSFT,2017-04-07,-0.000761,65.68,14108533.0,7723000.0,65.68,-0.000761
3339,10107,MSFT,2017-04-10,-0.002284,65.53,18013042.0,7723000.0,65.53,-0.002284
3340,10107,MSFT,2017-04-11,-0.000763,65.48,18791533.0,7723000.0,65.48,-0.000763
3341,10107,MSFT,2017-04-12,-0.003818,65.23,17108513.0,7723000.0,65.23,-0.003818
3342,10107,MSFT,2017-04-13,-0.004293,64.95,17927483.0,7723000.0,64.95,-0.004293
3343,10107,MSFT,2017-04-17,0.00816,65.48,16689265.0,7723000.0,65.48,0.00816
3344,10107,MSFT,2017-04-18,-0.001375,65.39,15155611.0,7723000.0,65.39,-0.001375
3345,10107,MSFT,2017-04-19,-0.005352,65.04,26992771.0,7723000.0,65.04,-0.005352
3346,10107,MSFT,2017-04-20,0.007073,65.5,22300277.0,7723000.0,65.5,0.007073
3347,10107,MSFT,2017-04-21,0.013741,66.4,32522645.0,7720515.0,66.4,0.013741
3348,10107,MSFT,2017-04-24,0.017018,67.53,29769991.0,7720515.0,67.53,0.017018
3349,10107,MSFT,2017-04-25,0.005775,67.92,30242730.0,7720515.0,67.92,0.005775
3350,10107,MSFT,2017-04-26,-0.001325,67.83,26190770.0,7720515.0,67.83,-0.001325
3351,10107,MSFT,2017-04-27,0.006487,68.27,35013033.0,7720515.0,68.27,0.006487
3352,10107,MSFT,2017-04-28,0.002783,68.46,39548818.0,7720515.0,68.46,0.002783
3353,10107,MSFT,2017-05-01,0.013877,69.41,31954362.0,7720515.0,69.41,0.013877
3354,10107,MSFT,2017-05-02,-0.001585,69.3,23906119.0,7720515.0,69.3,-0.001585
3355,10107,MSFT,2017-05-03,-0.003175,69.08,28928021.0,7720515.0,69.08,-0.003175
3356,10107,MSFT,2017-05-04,-0.003909,68.81,21749409.0,7720515.0,68.81,-0.003909
3357,10107,MSFT,2017-05-05,0.002761,69.0,19128782.0,7720515.0,69.0,0.002761
3358,10107,MSFT,2017-05-08,-0.00087,68.94,18566087.0,7720515.0,68.94,-0.00087
3359,10107,MSFT,2017-05-09,0.001451,69.04,22858414.0,7720515.0,69.04,0.001451
3360,10107,MSFT,2017-05-10,0.003911,69.31,17977830.0,7720515.0,69.31,0.003911
3361,10107,MSFT,2017-05-11,-0.012264,68.46,28789413.0,7720515.0,68.46,-0.012264
3362,10107,MSFT,2017-05-12,-0.001169,68.38,18714418.0,7720515.0,68.38,-0.001169
3363,10107,MSFT,2017-05-15,0.000731,68.43,31530301.0,7720515.0,68.43,0.000731
3364,10107,MSFT,2017-05-16,0.020021,69.41,34959251.0,7720515.0,69.41,0.020021
3365,10107,MSFT,2017-05-17,-0.027806,67.48,30573281.0,7720515.0,67.48,-0.027806
3366,10107,MSFT,2017-05-18,0.003408,67.71,25201274.0,7720515.0,67.71,0.003408
3367,10107,MSFT,2017-05-19,-0.000295,67.69,26961119.0,7720515.0,67.69,-0.000295
3368,10107,MSFT,2017-05-22,0.011228,68.45,16237550.0,7720515.0,68.45,0.011228
3369,10107,MSFT,2017-05-23,0.00336,68.68,15425824.0,7720515.0,68.68,0.00336
3370,10107,MSFT,2017-05-24,0.00131,68.77,14666866.0,7720515.0,68.77,0.00131
3371,10107,MSFT,2017-05-25,0.01236,69.62,21951595.0,7720515.0,69.62,0.01236
3372,10107,MSFT,2017-05-26,0.004884,69.96,19827923.0,7720515.0,69.96,0.004884
3373,10107,MSFT,2017-05-30,0.006432,70.41,17072838.0,7720515.0,70.41,0.006432
3374,10107,MSFT,2017-05-31,-0.008096,69.84,30436364.0,7720515.0,69.84,-0.008096
3375,10107,MSFT,2017-06-01,0.003723,70.1,21604056.0,7720515.0,70.1,0.003723
3376,10107,MSFT,2017-06-02,0.023681,71.76,35470261.0,7720515.0,71.76,0.023681
3377,10107,MSFT,2017-06-05,0.007246,72.28,33316810.0,7720515.0,72.28,0.007246
3378,10107,MSFT,2017-06-06,0.00332,72.52,31511065.0,7720515.0,72.52,0.00332
3379,10107,MSFT,2017-06-07,-0.001793,72.39,22301819.0,7720515.0,72.39,-0.001793
3380,10107,MSFT,2017-06-08,-0.006078,71.95,24588270.0,7720515.0,71.95,-0.006078
3381,10107,MSFT,2017-06-09,-0.022655,70.32,49187396.0,7720515.0,70.32,-0.022655
3382,10107,MSFT,2017-06-12,-0.007679,69.78,47761743.0,7720515.0,69.78,-0.007679
3383,10107,MSFT,2017-06-13,0.012468,70.65,25255954.0,7720515.0,70.65,0.012468
3384,10107,MSFT,2017-06-14,-0.005379,70.27,25510685.0,7720515.0,70.27,-0.005379
3385,10107,MSFT,2017-06-15,-0.005265,69.9,26068709.0,7720515.0,69.9,-0.005265
3386,10107,MSFT,2017-06-16,0.001431,70.0,48345085.0,7720515.0,70.0,0.001431
3387,10107,MSFT,2017-06-19,0.012429,70.87,23798368.0,7720515.0,70.87,0.012429
3388,10107,MSFT,2017-06-20,-0.013546,69.91,21512231.0,7720515.0,69.91,-0.013546
3389,10107,MSFT,2017-06-21,0.005149,70.27,19891051.0,7720515.0,70.27,0.005149
3390,10107,MSFT,2017-06-22,-0.000142,70.26,22965738.0,7720515.0,70.26,-0.000142
3391,10107,MSFT,2017-06-23,0.013521,71.21,27617291.0,7720515.0,71.21,0.013521
3392,10107,MSFT,2017-06-26,-0.009549,70.53,19606974.0,7720515.0,70.53,-0.009549
3393,10107,MSFT,2017-06-27,-0.018715,69.21,25215658.0,7720515.0,69.21,-0.018715
3394,10107,MSFT,2017-06-28,0.008525,69.8,25806200.0,7720515.0,69.8,0.008525
3395,10107,MSFT,2017-06-29,-0.018768,68.49,29079715.0,7720515.0,68.49,-0.018768
3396,10107,MSFT,2017-06-30,0.006424,68.93,24161081.0,7708000.0,68.93,0.006424
3397,10107,MSFT,2017-07-03,-0.011026,68.17,16165552.0,7708000.0,68.17,-0.011026
3398,10107,MSFT,2017-07-05,0.013349,69.08,21176272.0,7708000.0,69.08,0.013349
3399,10107,MSFT,2017-07-06,-0.007383,68.57,21117572.0,7708000.0,68.57,-0.007383
3400,10107,MSFT,2017-07-07,0.012979,69.46,16878317.0,7708000.0,69.46,0.012979
3401,10107,MSFT,2017-07-10,0.007486,69.98,15014503.0,7708000.0,69.98,0.007486
3402,10107,MSFT,2017-07-11,0.000143,69.99,17461122.0,7708000.0,69.99,0.000143
3403,10107,MSFT,2017-07-12,0.016574,71.15,17750925.0,7708000.0,71.15,0.016574
3404,10107,MSFT,2017-07-13,0.008714,71.77,20269816.0,7708000.0,71.77,0.008714
3405,10107,MSFT,2017-07-14,0.014073,72.78,25871052.0,7708000.0,72.78,0.014073
3406,10107,MSFT,2017-07-17,0.007832,73.35,21803907.0,7708000.0,73.35,0.007832
3407,10107,MSFT,2017-07-18,-0.000682,73.3,26435624.0,7708000.0,73.3,-0.000682
3408,10107,MSFT,2017-07-19,0.00764,73.86,22416222.0,7708000.0,73.86,0.00764
3409,10107,MSFT,2017-07-20,0.004874,74.22,42361025.0,7708000.0,74.22,0.004874
3410,10107,MSFT,2017-07-21,-0.005794,73.79,46923265.0,7708000.0,73.79,-0.005794
3411,10107,MSFT,2017-07-24,-0.002575,73.6,21394826.0,7708000.0,73.6,-0.002575
3412,10107,MSFT,2017-07-25,0.008016,74.19,22019381.0,7708000.0,74.19,0.008016
3413,10107,MSFT,2017-07-26,-0.001887,74.05,16364204.0,7708000.0,74.05,-0.001887
3414,10107,MSFT,2017-07-27,-0.012019,73.16,36844220.0,7708000.0,73.16,-0.012019
3415,10107,MSFT,2017-07-28,-0.00164,73.04,18306680.0,7708000.0,73.04,-0.00164
3416,10107,MSFT,2017-07-31,-0.004655,72.7,23613745.0,7702244.0,72.7,-0.004655
3417,10107,MSFT,2017-08-01,-0.001651,72.58,20825331.0,7702244.0,72.58,-0.001651
3418,10107,MSFT,2017-08-02,-0.004409,72.26,26499158.0,7702244.0,72.26,-0.004409
3419,10107,MSFT,2017-08-03,-0.001522,72.15,18214489.0,7702244.0,72.15,-0.001522
3420,10107,MSFT,2017-08-04,0.007346,72.68,22603952.0,7702244.0,72.68,0.007346
3421,10107,MSFT,2017-08-07,-0.003852,72.4,18705681.0,7702244.0,72.4,-0.003852
3422,10107,MSFT,2017-08-08,0.005387,72.79,22044587.0,7702244.0,72.79,0.005387
3423,10107,MSFT,2017-08-09,-0.004396,72.47,22213410.0,7702244.0,72.47,-0.004396
3424,10107,MSFT,2017-08-10,-0.014627,71.41,24734461.0,7702244.0,71.41,-0.014627
3425,10107,MSFT,2017-08-11,0.015264,72.5,21443675.0,7702244.0,72.5,0.015264
3426,10107,MSFT,2017-08-14,0.015034,73.59,20096592.0,7702244.0,73.59,0.015034
3427,10107,MSFT,2017-08-15,0.000272,73.22,19181402.0,7702244.0,73.22,0.000272
3428,10107,MSFT,2017-08-16,0.005873,73.65,18150402.0,7702244.0,73.65,0.005873
3429,10107,MSFT,2017-08-17,-0.016972,72.4,23494321.0,7702244.0,72.4,-0.016972
3430,10107,MSFT,2017-08-18,0.001243,72.49,18761491.0,7702244.0,72.49,0.001243
3431,10107,MSFT,2017-08-21,-0.00469,72.15,17734767.0,7702244.0,72.15,-0.00469
3432,10107,MSFT,2017-08-22,0.013999,73.16,14343947.0,7702244.0,73.16,0.013999
3433,10107,MSFT,2017-08-23,-0.006014,72.72,13766507.0,7702244.0,72.72,-0.006014
3434,10107,MSFT,2017-08-24,-0.000413,72.69,17098282.0,7702244.0,72.69,-0.000413
3435,10107,MSFT,2017-08-25,0.001788,72.82,12794301.0,7702244.0,72.82,0.001788
3436,10107,MSFT,2017-08-28,0.000137,72.83,14569715.0,7702244.0,72.83,0.000137
3437,10107,MSFT,2017-08-29,0.003021,73.05,11478599.0,7702244.0,73.05,0.003021
3438,10107,MSFT,2017-08-30,0.013142,74.01,16897801.0,7702244.0,74.01,0.013142
3439,10107,MSFT,2017-08-31,0.010269,74.77,27652811.0,7702244.0,74.77,0.010269
3440,10107,MSFT,2017-09-01,-0.011101,73.94,21736161.0,7702244.0,73.94,-0.011101
3441,10107,MSFT,2017-09-05,-0.004463,73.61,22242384.0,7702244.0,73.61,-0.004463
3442,10107,MSFT,2017-09-06,-0.002853,73.4,16535785.0,7702244.0,73.4,-0.002853
3443,10107,MSFT,2017-09-07,0.012807,74.34,17471700.0,7702244.0,74.34,0.012807
3444,10107,MSFT,2017-09-08,-0.004843,73.98,14703816.0,7702244.0,73.98,-0.004843
3445,10107,MSFT,2017-09-11,0.010543,74.76,17910383.0,7702244.0,74.76,0.010543
3446,10107,MSFT,2017-09-12,-0.00107,74.68,14394850.0,7702244.0,74.68,-0.00107
3447,10107,MSFT,2017-09-13,0.007097,75.21,13380802.0,7702244.0,75.21,0.007097
3448,10107,MSFT,2017-09-14,-0.00585,74.77,15735498.0,7702244.0,74.77,-0.00585
3449,10107,MSFT,2017-09-15,0.007222,75.31,38578441.0,7702244.0,75.31,0.007222
3450,10107,MSFT,2017-09-18,-0.001992,75.16,23306959.0,7702244.0,75.16,-0.001992
3451,10107,MSFT,2017-09-19,0.003725,75.44,16093344.0,7702244.0,75.44,0.003725
3452,10107,MSFT,2017-09-20,-0.006628,74.94,21587878.0,7702244.0,74.94,-0.006628
3453,10107,MSFT,2017-09-21,-0.009741,74.21,19186140.0,7702244.0,74.21,-0.009741
3454,10107,MSFT,2017-09-22,0.002695,74.41,14111365.0,7702244.0,74.41,0.002695
3455,10107,MSFT,2017-09-25,-0.015455,73.26,24149163.0,7702244.0,73.26,-0.015455
3456,10107,MSFT,2017-09-26,0.0,73.26,18019577.0,7702244.0,73.26,0.0
3457,10107,MSFT,2017-09-27,0.008053,73.85,19565135.0,7702244.0,73.85,0.008053
3458,10107,MSFT,2017-09-28,0.000271,73.87,10883787.0,7702244.0,73.87,0.000271
3459,10107,MSFT,2017-09-29,0.008393,74.49,17079116.0,7715433.0,74.49,0.008393
3460,10107,MSFT,2017-10-02,0.001611,74.61,15490262.0,7715433.0,74.61,0.001611
3461,10107,MSFT,2017-10-03,-0.004691,74.26,12190403.0,7715433.0,74.26,-0.004691
3462,10107,MSFT,2017-10-04,0.00579,74.69,13317681.0,7715433.0,74.69,0.00579
3463,10107,MSFT,2017-10-05,0.017138,75.97,21195261.0,7715433.0,75.97,0.017138
3464,10107,MSFT,2017-10-06,0.000395,76.0,13959814.0,7715433.0,76.0,0.000395
3465,10107,MSFT,2017-10-09,0.003816,76.29,11386502.0,7715433.0,76.29,0.003816
3466,10107,MSFT,2017-10-10,0.0,76.29,13944545.0,7715433.0,76.29,0.0
3467,10107,MSFT,2017-10-11,0.001704,76.42,15388898.0,7715433.0,76.42,0.001704
3468,10107,MSFT,2017-10-12,0.00916,77.12,16876538.0,7715433.0,77.12,0.00916
